name,herf,lenper,hsdrop_w,hsgrad_w,somecoll_w,collgrad_w,hsdrop_b,hsgrad_b,somecoll_b,collgrad_b,povrate_w,povrate_b,mt1proom_w,mt1proom_b,medgrent_w,medgrent_b,medgrentpinc_w,medgrentpinc_b,area1910,passpc,ngov62,manshr,incseg,closeness,regdum1,regdum2,regdum3,regdum4,ethseg10,ethiso10,ethexp10,count1910,black1910,ctyliterate1920,lfp1920,ctytrade_wkrs1920,ctymanuf_wkrs1920,ctyrail_wkrs1920,count1920,black1920,gini_w,gini_b,p10_w,p50_w,p90_w,p10_b,p50_b,p90_b,grsrnt_w,grsrnt_b,lngini_w,lngini_b,herfscore,ln90w90b,ln10w10b,ln90w10b,ln90b10w,mv_st_winus_w,mv_st_winus_b,lfp_w,lfp_b,dism1990,pop1990,pctbk1990
kalamami,0.8488084077835083,0.0010322200832888484,0.09813936054706573,0.26299619674682617,0.3179432451725006,0.3209212124347687,0.23103417456150055,0.276080846786499,0.33037251234054565,0.16251246631145477,0.09380591660737991,0.2918718755245209,0.015908222645521164,0.06340982019901276,539.0,499.0,25.200000762939453,29.200000762939453,5031.0,NaN,24.0,0.24081599712371826,0.24055619537830353,-398.5400085449219,0.0,1.0,0.0,0.0,NaN,NaN,NaN,558.0,0.012510052882134914,0.9777422547340393,0.44041648507118225,0.011774306185543537,0.3646537661552429,0.0,655.0,0.021386006847023964,0.40868109464645386,0.5153657793998718,8400.0,31900.0,73402.0,2256.0,12988.0,50834.0,435.8782958984375,365.4700927734375,-0.8948201537132263,-0.6628783941268921,0.6027043932082736,0.36738577485084534,1.314638376235962,3.4823577404022217,1.8003337383270264,0.06446950882673264,0.07312960177659988,0.6898770928382874,0.6863746047019958,0.5277371406555176,223411.0,0.0891585499048233
kankakil,0.7869995832443237,6.201103096827865e-4,0.16827645897865295,0.37435442209243774,0.2954714298248291,0.1618976891040802,0.3527005910873413,0.28702032566070557,0.28942620754241943,0.07085288316011429,0.06906568259000778,0.32922953367233276,0.018909480422735214,0.08793774247169495,551.0,504.0,23.200000762939453,30.799999237060547,NaN,NaN,NaN,0.21317380666732788,NaN,-285.6000061035156,0.0,1.0,0.0,0.0,NaN,NaN,NaN,451.0,0.013266118243336678,0.9725826382637024,0.5190129280090332,0.0500495545566082,0.2497522234916687,0.0,452.0,0.01771191880106926,0.3775955140590668,0.47242361307144165,7800.0,3e4,61800.0,2880.0,14300.0,39276.0,361.3406066894531,366.0754089355469,-0.9739317297935486,-0.7498791813850403,0.5889381485978736,0.4532897174358368,0.9963334202766418,3.066112995147705,1.6164898872375488,0.05099037289619446,0.042631614953279495,0.6619095802307129,0.5791714191436768,0.7168283462524414,96255.0,0.1504441350698471
lancaspa,0.8644711375236511,9.02680738363415e-4,0.21646609902381897,0.393012672662735,0.17976850271224976,0.2107527256011963,0.31450381875038147,0.3687022924423218,0.19908396899700165,0.1177099272608757,0.06430629640817642,0.26303237676620483,0.014135153032839298,0.07675855606794357,579.0,527.0,23.299999237060547,26.0,2530.0,NaN,NaN,0.2638416886329651,NaN,-35.61000061035156,1.0,0.0,0.0,0.0,NaN,NaN,NaN,1619.0,0.00677761435508728,0.9776586890220642,0.43332797288894653,0.01557560358196497,0.358007550239563,0.007787801790982485,1790.0,0.030161630362272263,0.36411431431770325,0.4220339059829712,10775.0,34e3,68100.0,4080.0,23e3,55e3,470.9884948730469,406.1156921386719,-1.0102874040603638,-0.8626696467399597,0.7460042363739733,0.21364402770996094,0.9711316227912903,2.814880132675171,1.6301045417785645,0.04497804492712021,0.09135457128286362,0.6800157427787781,0.6873295903205872,0.6563165783882141,422822.0,0.02263600192964077
lansinmi,0.8975446820259094,0.0011052321642637253,0.10395832359790802,0.2737366557121277,0.3396369218826294,0.2826681137084961,0.16169382631778717,0.24059133231639862,0.3586938977241516,0.2390209585428238,0.08888637274503708,0.24749094247817993,0.015205604024231434,0.05747734010219574,556.0,504.0,25.299999237060547,27.799999237060547,4800.0,NaN,74.0,0.15190060436725616,0.20312829315662384,-450.7200012207031,0.0,1.0,0.0,0.0,NaN,NaN,NaN,553.0,0.003606853075325489,0.98903656005859375,0.46338480710983276,0.0,0.5412726998329163,0.0,813.0,0.001231046742759645,0.3846249282360077,0.48415452241897583,9e3,32724.0,71e3,3200.0,22250.0,67465.0,449.1344909667969,396.9305114746094,-0.9554866552352905,-0.7253511548042297,0.591591404805701,0.0510709322988987,1.0340737104415894,3.0995290279388428,2.0143842697143555,0.04992469400167465,0.07415681332349777,0.6925830245018005,0.6889306306838989,0.5527476072311401,432674.0,0.07216518372297287
lascrunm,0.4999576807022095,2.223808114649728e-4,0.25644639134407043,0.2221945971250534,0.2597472667694092,0.2616117596626282,0.19945725798606873,0.2014925330877304,0.3487109839916229,0.25033921003341675,0.2161613404750824,0.23083624243736267,0.0764809101819992,0.05274488776922226,452.0,469.0,28.100000381469727,26.299999237060547,NaN,NaN,NaN,0.09807950258255005,NaN,-50.279998779296875,0.0,0.0,0.0,1.0,NaN,NaN,NaN,118.0,0.025576096028089523,0.7279756665229797,0.4767334759235382,0.11431805044412613,0.22863610088825226,0.0,165.0,0.006062061060220003,0.4312584400177002,0.47696128487586975,5088.0,22e3,55979.0,3518.0,14e3,67485.0,361.15478515625,329.3140869140625,-0.8410477638244629,-0.7403199672698975,4.071684921485601e-4,-0.18692873418331146,0.3689921796321869,2.7670838832855225,2.5850205421447754,0.14266878366470337,0.16546112298965454,0.5755612254142761,0.5608956813812256,0.46847185492515564,135510.0,0.015637222677469254
lawrenma,0.727742075920105,3.9251221460290253e-4,0.33684802055358887,0.3381444215774536,0.19929994642734528,0.12570761144161224,0.4485165774822235,0.3187899887561798,0.15706805884838104,0.07562536001205444,0.1769639104604721,0.29021334648132324,0.05916379764676094,0.06882169097661972,580.0,630.0,26.899999618530273,24.5,NaN,NaN,NaN,NaN,NaN,-317.8500061035156,1.0,0.0,0.0,0.0,0.3659009337425232,0.0947430431842804,0.22216330468654633,4546.0,0.0021952525712549686,0.9503589272499084,0.3682638108730316,0.009811858646571636,0.6404585242271423,0.0,4674.0,0.0029956495855003595,0.4123561978340149,0.3962668776512146,6417.0,31e3,69100.0,5352.0,24332.0,49940.0,520.751220703125,577.35009765625,-0.8858677744865417,-0.9256673455238342,0.42433058505858895,0.3247324526309967,0.18148039281368256,2.558084487915039,2.0518715381622314,0.06326324492692947,0.10530060529708862,0.5386762619018555,0.55406653881073,0.5582297444343567,393522.0,0.01767880842089653
lawtonok,0.6382981538772583,3.625687677413225e-4,0.13919894397258759,0.31904348731040955,0.32690149545669556,0.2148560732603073,0.12936046719551086,0.3085029125213623,0.44603922963142395,0.11609738320112228,0.11373516917228699,0.24608615040779114,0.026170898228883743,0.07599212229251862,466.0,443.0,23.600000381469727,26.399999618530273,NaN,NaN,9.0,0.09492559731006622,0.18856839835643768,-36.09000015258789,0.0,0.0,1.0,0.0,NaN,NaN,NaN,383.0,0.03125,0.9843524098396301,0.3642632067203522,0.0,0.054097481071949005,0.0,254.0,0.01577077805995941,0.41633743047714233,0.4048117399215698,5448.0,22918.0,54e3,4110.0,17800.0,40985.0,351.93109130859375,387.89849853515625,-0.8762592077255249,-0.9043331742286682,0.7125634637925549,0.2757779061794281,0.28182554244995117,2.575561046600342,2.0179576873779297,0.20724047720432281,0.3183410167694092,0.6439070105552673,0.669098973274231,0.32887154817581177,111486.0,0.17838114500045776
limaoh,0.8910042643547058,0.0010427891975268722,0.15029266476631165,0.4492182731628418,0.262411892414093,0.13807716965675354,0.3184559643268585,0.37340837717056274,0.23361480236053467,0.07452084124088287,0.07727465033531189,0.33513373136520386,0.01069102343171835,0.04231027513742447,452.0,428.0,21.299999237060547,26.700000762939453,4320.0,NaN,45.0,0.28444379568099976,0.1559510976076126,-126.58000183105469,0.0,1.0,0.0,0.0,NaN,NaN,NaN,500.0,0.03192019835114479,0.9792618155479431,0.45148125290870667,0.0,0.4265521764755249,0.0,731.0,0.02326936647295952,0.3935803472995758,0.474001944065094,7800.0,27166.0,58966.0,3480.0,17792.0,45269.0,352.4985046386719,343.018310546875,-0.9324700236320496,-0.74654388427734375,0.7084279289350538,0.26433852314949036,0.8070914149284363,2.8299286365509033,1.7584987878799438,0.04078119993209839,0.043832652270793915,0.6437788605690002,0.5128313899040222,0.6580209732055664,154340.0,0.07962290942668915
lorainoh,0.8334923386573792,0.0010433377465233207,0.1564687341451645,0.374528169631958,0.29385069012641907,0.17515239119529724,0.27789363265037537,0.33390435576438904,0.31081482768058777,0.07738716155290604,0.06458591669797897,0.2782191038131714,0.012719129212200642,0.045744817703962326,529.0,479.0,23.799999237060547,26.899999618530273,NaN,NaN,37.0,0.23104150593280792,0.19101029634475708,-150.97000122070312,0.0,1.0,0.0,0.0,NaN,NaN,NaN,799.0,0.015021272003650665,0.976423442363739,0.42632612586021423,0.03014385513961315,0.5422312617301941,0.0,1015.0,0.016759557649493217,0.3756233751773834,0.447238564491272,8700.0,31678.0,67e3,3288.0,19864.0,49630.0,391.3619079589844,345.9566955566406,-0.9791682958602905,-0.8046631217002869,0.6709028683396081,0.30009713768959045,0.9730435609817505,3.0144131183624268,1.7412724494934082,0.046144142746925354,0.0422489270567894,0.6591913104057312,0.5436457395553589,0.5536932349205017,271126.0,0.07796375453472137
losangca,0.7732775807380676,7.589763263240457e-4,0.23026630282402039,0.19235557317733765,0.2844690680503845,0.29290905594825745,0.2067885398864746,0.23624375462532043,0.3785902261734009,0.17837747931480408,0.1338319629430771,0.24377253651618958,0.13598380982875824,0.1348947286605835,753.0,663.0,27.399999618530273,31.299999237060547,63480.0,259.4031066894531,72.0,0.19611020386219025,0.2767068147659302,-700.72998046875,0.0,0.0,0.0,1.0,0.26959726214408875,0.003954827785491943,0.015818823128938675,4995.0,0.013384764082729816,0.9804447293281555,0.44903114438056946,0.06480538100004196,0.6022561192512512,0.0022361953742802143,9276.0,0.023078089579939842,0.429709255695343,0.45010319352149963,1e4,4e4,1e5,6e3,25456.0,67400.0,736.0933837890625,615.4954833984375,-0.8446464538574219,-0.7982783913612366,0.5563720771245324,0.3945251703262329,0.5108256340026855,2.813410758972168,1.9080599546432495,0.04441613703966141,0.03496715426445007,0.6145402789115906,0.5887451171875,0.6412119269371033,8863164.0,0.11174406856298447
lowellma,0.5583093166351318,4.325762565713376e-4,0.10224228352308273,0.2413683384656906,0.21987904608249664,0.4365103244781494,0.1808183640241623,0.23792608082294464,0.2785709500312805,0.30268460512161255,0.05334656685590744,0.13902074098587036,0.012344911694526672,0.08580045402050018,837.0,749.0,24.600000381469727,26.600000381469727,8308.0,NaN,NaN,NaN,NaN,-310.04998779296875,1.0,0.0,0.0,0.0,0.42814818024635315,0.07974448800086975,0.03325831890106201,6690.0,0.015088388696312904,0.9702743887901306,0.39382994174957275,0.007787651382386684,0.7470940947532654,0.001946912845596671,7627.0,0.016004106029868126,0.4068250358104706,0.43196627497673035,6400.0,31e3,69300.0,5760.0,16970.0,48e3,535.337890625,521.6519775390625,-0.8993721008300781,-0.839407742023468,0.6085778227286437,0.3672438859939575,0.10536051541566849,2.4875073432922363,2.0149030685424805,0.08344420045614243,0.10450466722249985,0.6909002661705017,0.675803005695343,0.4199771583080292,273064.0,0.01185070164501667
manchenh,0.8299016952514648,7.797552971169353e-4,0.12665846943855286,0.2777150273323059,0.29696834087371826,0.298658162355423,0.14578834176063538,0.27213823795318604,0.3394528329372406,0.242620587348938,0.055435772985219955,0.19450947642326355,0.015147436410188675,0.10730858147144318,693.0,726.0,24.399999618530273,25.899999618530273,NaN,NaN,NaN,0.1815555989742279,NaN,-325.54998779296875,1.0,0.0,0.0,0.0,0.587441623210907,0.05275765806436539,0.07402729243040085,1383.0,0.0,0.9155778884887695,0.3645598292350769,0.01771152950823307,0.5752739906311035,0.0,1412.0,0.0,0.38783708214759827,0.41344448924064636,8200.0,34150.0,71400.0,2500.0,19e3,39e3,522.3668212890625,539.89471435546875,-0.9471698999404907,-0.8832319974899292,0.22037736523957752,0.6047362089157104,1.1878434419631958,3.3520071506500244,1.5594274997711182,0.12989017367362976,0.25258195400238037,0.7223958969116211,0.7335516810417175,0.44712379574775696,147867.0,0.007256520912051201
mansfioh,0.7729040384292603,8.350182324647903e-4,0.19120614230632782,0.4538739323616028,0.23405535519123077,0.12086457759141922,0.2906350791454315,0.37957480549812317,0.2642626464366913,0.06552744656801224,0.09302833676338196,0.28064003586769104,0.012748741544783115,0.02477221004664898,443.0,408.0,22.799999237060547,27.200000762939453,NaN,NaN,NaN,0.3130215108394623,NaN,-112.87000274658203,0.0,1.0,0.0,0.0,NaN,NaN,NaN,471.0,0.004254598636180162,0.9897257685661316,0.4475608468055725,0.0,0.40612125396728516,0.0,591.0,0.011853665113449097,0.3881515562534332,0.407158762216568,7465.0,28070.0,60345.0,5992.0,20300.0,56e3,344.9429931640625,352.41229248046875,-0.946359395980835,-0.8985521197319031,0.7293323315802595,0.074726402759552,0.2198001891374588,2.309652805328369,2.0151262283325195,0.039447322487831116,0.058565154671669006,0.6274434924125671,0.4332505166530609,0.6882693767547607,126137.0,0.07778050750494003
mercedca,0.6373003125190735,3.1659644446335733e-4,0.2731828987598419,0.2654745578765869,0.3226061165332794,0.13873642683029175,0.24161073565483093,0.24317672848701477,0.4042505621910095,0.11096196621656418,0.1567845344543457,0.31251636147499084,0.10944371670484543,0.14338506758213043,542.0,528.0,26.0,33.900001525878906,NaN,NaN,NaN,0.13090629875659943,NaN,-885.78997802734375,0.0,0.0,0.0,1.0,NaN,NaN,NaN,139.0,0.0,0.8477405905723572,0.49391400814056396,0.016414757817983627,0.14757029712200165,0.0,258.0,0.0,0.41692987084388733,0.49794402718544006,7790.0,27331.0,66600.0,3900.0,19336.0,54e3,471.4735107421875,457.8949890136719,-0.8748372197151184,-0.6972675919532776,0.009503445148158238,0.20972053706645966,0.6918643116950989,2.8377280235290527,1.936143159866333,0.02600199729204178,0.039910688996315,0.5979614853858948,0.55716705322265625,0.34144753217697144,178403.0,0.049203209578990936
middlect,0.6813896298408508,4.247936303727329e-4,0.15117700397968292,0.2957690954208374,0.23413902521133423,0.31891486048698425,0.21402579545974731,0.36056897044181824,0.2712537348270416,0.15415149927139282,0.06288780272006989,0.12327639758586884,0.011825952678918839,0.024880889803171158,671.0,643.0,21.899999618530273,28.0,NaN,NaN,NaN,NaN,NaN,-208.55999755859375,1.0,0.0,0.0,0.0,NaN,NaN,NaN,3124.0,0.017641333863139153,0.9366928339004517,0.3973627984523773,0.01919317990541458,0.6412205696105957,0.0,3813.0,0.014144422486424446,0.36548614501953125,0.39605051279067993,12600.0,43500.0,87016.0,5664.0,31909.0,81387.0,631.7764892578125,498.13720703125,-1.0065269470214844,-0.9262135028839111,0.4252770916261379,0.06687645614147186,0.7995664477348328,2.731961727142334,1.8655186891555786,0.1126665249466896,0.11201368272304535,0.6818325519561768,0.6726495623588562,0.4487197697162628,90320.0,0.06038529798388481
minneamn,0.8299559354782104,8.273237035609782e-4,0.06516236811876297,0.20814138650894165,0.30871495604515076,0.41798126697540283,0.21254123747348785,0.2746238112449646,0.3345739245414734,0.17826104164123535,0.04720946401357651,0.2662702798843384,0.015064364299178123,0.14793801307678223,678.0,585.0,24.700000762939453,28.899999618530273,32069.0,166.28700256347656,308.0,0.19563159346580505,0.2325294017791748,-366.8299865722656,0.0,1.0,0.0,0.0,0.1112784594297409,0.004287734627723694,0.010266074910759926,3220.0,0.010861687362194061,0.9817262887954712,0.3915128707885742,0.0107958959415555,0.70821613073349,0.0,4175.0,0.005015297327190638,0.38655728101730347,0.47842684388160706,10800.0,37152.0,79860.0,4416.0,16716.0,52365.0,511.86871337890625,437.4700927734375,-0.9504752159118652,-0.7372519373893738,0.6058468713764852,0.42203667759895325,0.8943118453025818,2.89504075050354,1.5786923170089722,0.08995882421731949,0.15455658733844757,0.7388292551040649,0.6962364912033081,0.6120440363883972,2464124.0,0.036264002323150635
muskegmi,0.8680450916290283,0.0010266989702358842,0.1502104252576828,0.35501208901405334,0.34109988808631897,0.1536775827407837,0.27017438411712646,0.35600513219833374,0.3186381757259369,0.05518230423331261,0.08023685961961746,0.30358368158340454,0.0180134866386652,0.06845809519290924,454.0,441.0,23.5,31.299999237060547,NaN,NaN,26.0,0.3190265893936157,0.2106298953294754,-315.239990234375,0.0,1.0,0.0,0.0,NaN,NaN,NaN,432.0,0.0,0.9816007018089294,0.3876349627971649,0.02470947988331318,0.37051987648010254,0.0,633.0,0.00790705718100071,0.38959288597106934,0.4785812497138977,7188.0,27e3,58159.0,4e3,12725.0,42272.0,362.1741027832031,367.5259094238281,-0.9426529407501221,-0.7369292974472046,0.6040026089130911,0.3190557062625885,0.5861185789108276,2.6768863201141357,1.7717119455337524,0.03755117207765579,0.05117660388350487,0.6490005254745483,0.5096182823181152,0.7666281461715698,158983.0,0.13531635701656342
newarknj,0.6138208508491516,7.804358028806746e-4,0.19333697855472565,0.2493312656879425,0.1786307990550995,0.37870097160339355,0.28122755885124207,0.3124448359012604,0.2601662874221802,0.14616134762763977,0.07794579118490219,0.22557267546653748,0.03297530114650726,0.10204744338989258,740.0,635.0,24.899999618530273,27.0,14826.0,NaN,106.0,0.1432974934577942,0.2533684968948364,-112.94999694824219,1.0,0.0,0.0,0.0,0.2288241684436798,0.015461113303899765,0.07345350086688995,4663.0,0.03941969573497772,0.9528912901878357,0.39451655745506287,0.008568815886974335,0.8777189254760742,0.00429503945633769,6542.0,0.05009914189577103,0.49303969740867615,0.47434353828430176,4296.0,17464.0,62900.0,3e3,21800.0,59920.0,409.8504943847656,437.07818603515625,-0.7071655988693237,-0.7458234429359436,0.7024079438945874,0.048535823822021484,0.3590720593929291,3.042933940887451,2.6353259086608887,0.057246316224336624,0.04225408658385277,0.6165047883987427,0.595596432685852,0.7798391580581665,1824321.0,0.23185229301452637
newbedma,0.4569527506828308,2.029209426837042e-4,0.421066015958786,0.2773488759994507,0.19193558394908905,0.10964955389499664,0.30235719680786133,0.314596563577652,0.2973708212375641,0.0856754332780838,0.15980172157287598,0.3402237296104431,0.020533351227641106,0.0430925227701664,462.0,443.0,25.700000762939453,26.700000762939453,12173.0,NaN,NaN,0.23378880321979523,NaN,-288.07000732421875,1.0,0.0,0.0,0.0,0.21668636798858643,0.02612362429499626,0.15291133522987366,3261.0,0.004594588186591864,0.9066411852836609,0.35295936465263367,0.031134402379393578,0.7199665307998657,0.0,3612.0,0.013271920382976532,0.4113580882549286,0.4218587577342987,6024.0,24e3,55564.0,4920.0,18e3,47724.0,398.2005920410156,379.88470458984375,-0.8882911801338196,-0.8630847334861755,0.23418915710007848,0.15210109949111938,0.2024429589509964,2.424226999282837,2.0696828365325928,0.02446102909743786,0.06899372488260269,0.5746501684188843,0.644055962562561,0.528430163860321,175705.0,0.02434193715453148
newhavct,0.6491647362709045,4.842437047045678e-4,0.2168881595134735,0.2532379627227783,0.14987611770629883,0.37999776005744934,0.2819698750972748,0.34196174144744873,0.25136345624923706,0.12470492720603943,0.1808454990386963,0.27635595202445984,0.02975781448185444,0.060283906757831573,664.0,632.0,28.899999618530273,29.5,11460.0,NaN,10.0,0.18095779418945312,0.24012920260429382,-186.27000427246094,1.0,0.0,0.0,0.0,0.1682165265083313,0.0027461997233331203,0.016084501519799232,3124.0,0.017641333863139153,0.9366928339004517,0.3973627984523773,0.01919317990541458,0.6412205696105957,0.0,3813.0,0.014144422486424446,0.39953115582466125,0.47187817096710205,7990.0,33329.0,73697.0,3718.0,22e3,59500.0,574.0498046875,519.0220947265625,-0.9174635410308838,-0.7510344386100769,0.43292994795557627,0.21398578584194183,0.7650048732757568,2.986776113510132,2.0077855587005615,0.20039087533950806,0.056837040930986404,0.5950955748558044,0.62358558177948,0.6659691333770752,530240.0,0.12122435122728348
newlonct,0.6446857452392578,3.707396681420505e-4,0.13861170411109924,0.325070858001709,0.2770221531391144,0.2592952847480774,0.21505917608737946,0.33366909623146057,0.3237219750881195,0.12754973769187927,0.05631159245967865,0.15230795741081238,0.01330914068967104,0.055926352739334106,644.0,588.0,24.0,23.899999618530273,NaN,NaN,11.0,0.23045389354228973,0.1841520071029663,-224.3300018310547,1.0,0.0,0.0,0.0,NaN,NaN,NaN,1017.0,0.003922068513929844,0.9431506991386414,0.3903421461582184,0.03393246978521347,0.5170502066612244,0.0,1062.0,0.010359019041061401,0.38274839520454407,0.3750450611114502,10484.0,36e3,8e4,6480.0,32300.0,64060.0,593.36981201171875,563.89178466796875,-0.9603774547576904,-0.9807090759277344,0.4273619361596528,0.2222064882516861,0.4811297655105591,2.513306140899658,1.8099699020385742,0.11082372814416885,0.19476744532585144,0.6773320436477661,0.6083071231842041,0.496347039937973,266819.0,0.04589628055691719
niagarny,0.8210871815681458,9.867422049865127e-4,0.1583629846572876,0.3724133372306824,0.29113397002220154,0.1780897080898285,0.307924747467041,0.33910176157951355,0.27290207147598267,0.08007141947746277,0.08151464909315109,0.3716861605644226,0.012163282372057438,0.044160373508930206,486.0,425.0,25.899999618530273,31.899999618530273,NaN,NaN,20.0,0.1878563016653061,0.19438819587230682,-245.36000061035156,1.0,0.0,0.0,0.0,NaN,NaN,NaN,820.0,0.002433178713545203,0.9515404105186462,0.41734495759010315,0.0,0.47472721338272095,0.0,1284.0,0.005456046666949987,0.37023529410362244,0.4859955906867981,8040.0,3e4,62500.0,3619.0,13088.0,56200.0,380.70709228515625,312.37249755859375,-0.99361652135849,-0.7215557098388672,0.4559904652819604,0.10624980181455612,0.7982313632965088,2.848968744277954,1.9444876909255981,0.022494899109005928,0.029373368248343468,0.628942608833313,0.5831160545349121,0.6659638285636902,220756.0,0.05473463982343674
norwalct,0.6099035739898682,3.48399393260479e-4,0.14608882367610931,0.24439384043216705,0.2334223836660385,0.3760949671268463,0.26492583751678467,0.3215870261192322,0.25186967849731445,0.1616174429655075,0.058634813874959946,0.10851165652275085,0.03183819726109505,0.08185538649559021,930.0,730.0,25.399999618530273,27.600000381469727,NaN,NaN,3.0,0.1432974934577942,0.22475649416446686,-159.38999938964844,1.0,0.0,0.0,0.0,NaN,NaN,NaN,2516.0,0.009940546937286854,0.9358035922050476,0.3830002546310425,0.013569341041147709,0.5695092678070068,0.0,3197.0,0.012172900140285492,0.42297622561454773,0.4292510747909546,17500.0,58e3,167200.0,7e3,33e3,90450.0,861.939208984375,625.27142333984375,-0.8604393005371094,-0.8457132577896118,0.42003222914254534,0.6143934726715088,0.9162907600402832,3.1732804775238037,1.6425963640213013,0.09762629121541977,0.053399696946144104,0.707166314125061,0.711122989654541,0.556766927242279,127385.0,0.09879498928785324
oaklanca,0.5178036689758301,5.053675267845392e-4,0.1439587026834488,0.11768439412117004,0.20623856782913208,0.5321183204650879,0.22429382801055908,0.252641499042511,0.35877153277397156,0.16429315507411957,0.11470719426870346,0.24899742007255554,0.08013488352298737,0.11146105825901031,774.0,669.0,25.600000381469727,29.5,29248.0,169.3009033203125,24.0,0.17370539903640747,0.2676185071468353,-978.80999755859375,0.0,0.0,0.0,1.0,0.08366312086582184,0.0029586812015622854,0.037578146904706955,2531.0,0.010279412381350994,0.9686360359191895,0.4254527688026428,0.027784034609794617,0.790343165397644,0.0,3461.0,0.018219979479908943,0.38711708784103394,0.4412621557712555,11500.0,41896.0,91e3,6e3,24035.0,63400.0,724.410888671875,585.01751708984375,-0.9490280747413635,-0.8181161284446716,0.39227796011215355,0.3613956570625305,0.6505875587463379,2.719099998474121,1.7071168422698975,0.08294326066970825,0.03461146727204323,0.6844467520713806,0.5801194310188293,0.6158477067947388,2082914.0,0.14577269554138184
oklahook,0.8235399127006531,9.061646996997297e-4,0.14316025376319885,0.2793918251991272,0.3165130019187927,0.2609349191188812,0.1931128203868866,0.307648241519928,0.3432462215423584,0.15599273145198822,0.09966102242469788,0.286327987909317,0.023921087384223938,0.0679602175951004,498.0,470.0,24.100000381469727,28.5,11170.0,NaN,58.0,0.1175403967499733,0.23726829886436462,-123.66000366210938,0.0,0.0,1.0,0.0,0.4433232545852661,0.1434832364320755,0.23080912232398987,824.0,0.10068178921937943,0.9789502024650574,0.38702887296676636,0.027043912559747696,0.522491991519928,0.0,1154.0,0.09874454885721207,0.4148804545402527,0.44734978675842285,7400.0,28e3,65800.0,4252.0,18627.0,5e4,408.2992858886719,370.3952941894531,-0.8797648549079895,-0.8044144511222839,0.8967869327749387,0.27459684014320374,0.5540905594825745,2.7392303943634033,1.9105429649353027,0.09672878682613373,0.09395080804824829,0.6530469059944153,0.6236769556999207,0.5953637957572937,958839.0,0.10490499436855316
olympiwa,0.7256324291229248,4.850350378546864e-4,0.0951041430234909,0.23802825808525085,0.36017346382141113,0.3066941201686859,0.0573943667113781,0.21690140664577484,0.438732385635376,0.2869718372821808,0.07780662178993225,0.09257642179727554,0.02574101835489273,0.0603732168674469,656.0,696.0,26.299999237060547,24.700000762939453,NaN,NaN,NaN,0.09116029739379883,NaN,-1163.7900390625,0.0,0.0,0.0,1.0,NaN,NaN,NaN,146.0,0.0,0.989569902420044,0.3988995850086212,0.044503193348646164,0.3553646206855774,0.0,229.0,0.0,0.3701036274433136,0.3134428858757019,9e3,31e3,66950.0,9e3,26362.0,48311.0,493.58740234375,510.06689453125,-0.9939722418785095,-1.1601381301879883,0.3288561198299653,0.32628679275512695,0.0,2.0067214965820312,1.6804347038269043,0.11222413927316666,0.20309734344482422,0.6728708148002625,0.7218378186225891,0.4348984360694885,161238.0,0.016801251098513603
omahane,0.8452922105789185,0.0016137027414515615,0.10086453706026077,0.28368183970451355,0.32230207324028015,0.2931515574455261,0.21817028522491455,0.31828126311302185,0.32868242263793945,0.13486602902412415,0.05976220592856407,0.2755730450153351,0.018079044297337532,0.0621277391910553,565.0,482.0,23.100000381469727,26.899999618530273,15400.0,137.94720458984375,40.0,0.1159605011343956,0.27121680974960327,-88.589996337890625,0.0,1.0,0.0,0.0,0.35632389783859253,0.06365584582090378,0.07013799250125885,1560.0,0.04555712640285492,0.9795992374420166,0.37340307235717773,0.005030130967497826,0.8190149068832397,0.0,2024.0,0.03164547681808472,0.3944905698299408,0.44863370060920715,9405.0,31682.0,69050.0,4416.0,16600.0,49270.0,438.0495910644531,341.3739929199219,-0.9301600456237793,-0.8015485405921936,0.7691388551020016,0.3375155031681061,0.7560071349143982,2.74959659576416,1.6560739278793335,0.11739706248044968,0.11894040554761887,0.7248289585113525,0.6280913352966309,0.7057749032974243,618262.0,0.08254753053188324
peoriail,0.5373936891555786,6.304587004706264e-4,0.13867175579071045,0.3262583613395691,0.3193105161190033,0.21575936675071716,0.3247198462486267,0.27382993698120117,0.30672380328178406,0.09472643584012985,0.06959494948387146,0.38862794637680054,0.01054926123470068,0.06892332434654236,488.0,438.0,22.200000762939453,28.399999618530273,6281.0,111.86609649658203,100.0,0.22328299283981323,0.19148829579353333,-256.19000244140625,0.0,1.0,0.0,0.0,0.10877099633216858,0.009563100524246693,0.029339322820305824,991.0,0.012071584351360798,0.9866114258766174,0.4188281297683716,0.17912323772907257,0.4553855359554291,0.0,1079.0,0.00463787792250514,0.399818480014801,0.5218138694763184,7837.0,3e4,67895.0,2317.0,12300.0,47589.0,358.60430908203125,300.90130615234375,-0.9167446494102478,-0.6504443287849426,0.647591394120061,0.355360746383667,1.2185828685760498,3.3776891231536865,1.8037455081939697,0.048672426491975784,0.0572064034640789,0.6510218381881714,0.5728423595428467,0.7009237408638,339172.0,0.07445190101861954
